repo_path;path;original_path
TypeScript/microsoft~playwright;tests/library/clock.spec.ts;tests/library/unit/clock.spec.ts
TypeScript/microsoft~playwright;src/server/chromium/crPage.ts;packages/playwright-core/src/server/chromium/crPage.ts
TypeScript/microsoft~playwright;src/server/frames.ts;packages/playwright-core/src/server/frames.ts
TypeScript/microsoft~playwright;packages/playwright-core/src/utils/registry.ts;packages/playwright-core/src/server/registry/index.ts
TypeScript/microsoft~playwright;src/server/injected/injectedScript.ts;packages/playwright-core/src/server/injected/injectedScript.ts
TypeScript/microsoft~playwright;packages/playwright-core/src/utils/nativeDeps.ts;packages/playwright-core/src/server/registry/nativeDeps.ts
TypeScript/microsoft~playwright;tests/page-click.spec.ts;tests/page/page-click.spec.ts
TypeScript/microsoft~playwright;types/protocol.d.ts;packages/playwright-core/types/protocol.d.ts
TypeScript/microsoft~playwright;tests/playwright-test/html-reporter.spec.ts;tests/playwright-test/reporter-html.spec.ts
TypeScript/microsoft~playwright;tests/playwright-test/reporter-html.spec.ts;tests/playwright-test/reporter-html.visual.ts
TypeScript/microsoft~playwright;tests/trace-viewer/trace-viewer.spec.ts;tests/library/trace-viewer.spec.ts
TypeScript/microsoft~playwright;types/types.d.ts;packages/playwright-core/types/types.d.ts
TypeScript/microsoft~playwright;src/protocol/validator.ts;packages/playwright-core/src/protocol/validator.ts
TypeScript/microsoft~playwright;src/server/webkit/wkPage.ts;packages/playwright-core/src/server/webkit/wkPage.ts
TypeScript/microsoft~TypeScript;tests/baselines/reference/tsserver/moduleResolution/node10Result.js;tests/baselines/reference/tsserver/moduleResolution/alternateResult.js
TypeScript/microsoft~TypeScript;src/server/builder.ts;src/compiler/builder.ts
TypeScript/microsoft~TypeScript;tests/baselines/reference/tsbuild/watchMode/programUpdates/with-simple-project-reference-graph/change-builds-changes-and-reports-found-errors-message.js;tests/baselines/reference/tsbuildWatch/programUpdates/with-simple-project-reference-graph/change-builds-changes-and-reports-found-errors-message.js
TypeScript/microsoft~TypeScript;tests/baselines/reference/tsc/noEmit/changes-composite-discrepancies.js;tests/baselines/reference/tsc/noEmit/multiFile/changes-composite-discrepancies.js
TypeScript/microsoft~TypeScript;src/server/client.ts;src/harness/client.ts
TypeScript/microsoft~TypeScript;src/testRunner/unittests/compileOnSave.ts;src/testRunner/unittests/tsserver/compileOnSave.ts
TypeScript/microsoft~TypeScript;src/testRunner/unittests/convertToAsyncFunction.ts;src/testRunner/unittests/services/convertToAsyncFunction.ts
TypeScript/microsoft~TypeScript;tests/baselines/reference/tsc/incremental/different-options-with-incremental-with-outFile.js;tests/baselines/reference/tsc/incremental/outFile/different-options-with-incremental.js
TypeScript/microsoft~TypeScript;tests/baselines/reference/tsc/incremental/different-options-with-outFile.js;tests/baselines/reference/tsc/incremental/outFile/different-options.js
TypeScript/microsoft~TypeScript;tests/baselines/reference/tsbuild/commandLine/emitDeclarationOnly-on-commandline-with-declaration-and-incremental-with-outFile.js;tests/baselines/reference/tsbuild/commandLine/outFile/emitDeclarationOnly-on-commandline-with-declaration-and-incremental.js
TypeScript/microsoft~TypeScript;tests/baselines/reference/tsbuild/commandLine/emitDeclarationOnly-on-commandline-with-outFile.js;tests/baselines/reference/tsbuild/commandLine/outFile/emitDeclarationOnly-on-commandline.js
TypeScript/microsoft~TypeScript;src/lib/core.d.ts;src/lib/es5.d.ts
TypeScript/microsoft~TypeScript;src/executeCommandLine/executeCommandLine.ts;src/compiler/executeCommandLine.ts
TypeScript/microsoft~TypeScript;src/services/refactors/extractMethod.ts;src/services/refactors/extractSymbol.ts
TypeScript/microsoft~TypeScript;src/harness/fourslash.ts;src/harness/fourslashImpl.ts
TypeScript/microsoft~TypeScript;src/harness/fourslashInterface.ts;src/harness/fourslashInterfaceImpl.ts
TypeScript/microsoft~TypeScript;src/harness/harness.ts;src/harness/harnessIO.ts
TypeScript/microsoft~TypeScript;src/unittests/moduleResolution.ts;src/testRunner/unittests/moduleResolution.ts
TypeScript/microsoft~TypeScript;src/services/codefixes/moduleSpecifiers.ts;src/compiler/moduleSpecifiers.ts
TypeScript/microsoft~TypeScript;src/services/getScriptLexicalStructureWalker.ts;src/services/navigationBar.ts
TypeScript/microsoft~TypeScript;src/testRunner/unittests/organizeImports.ts;src/testRunner/unittests/services/organizeImports.ts
TypeScript/microsoft~TypeScript;src/testRunner/unittests/tscWatchMode.ts;src/testRunner/unittests/tscWatch/programUpdates.ts
TypeScript/microsoft~TypeScript;tests/baselines/reference/tsbuild/sample1/initial-build/sample.js;tests/baselines/reference/tsbuild/sample1/sample.js
TypeScript/microsoft~TypeScript;src/server/protocol.ts;src/server/session.ts
TypeScript/microsoft~TypeScript;src/services/pathCompletions.ts;src/services/stringCompletions.ts
TypeScript/microsoft~TypeScript;src/testRunner/unittests/typingsInstaller.ts;src/testRunner/unittests/tsserver/typingsInstaller.ts
TypeScript/microsoft~TypeScript;src/services/servicesSyntaxUtilities.ts;src/services/utilities.ts
TypeScript/microsoft~TypeScript;src/harness/vfs.ts;src/harness/vfsUtil.ts
TypeScript/microsoft~TypeScript;src/testRunner/unittests/virtualFileSystemWithWatch.ts;src/testRunner/unittests/helpers/virtualFileSystemWithWatch.ts
TypeScript/microsoft~TypeScript;tests/baselines/reference/tsbuild/outfile-concat/when-final-project-is-not-composite-but-incremental.js;tests/baselines/reference/tsbuild/outFile/when-final-project-is-not-composite-but-incremental.js
TypeScript/microsoft~TypeScript;tests/baselines/reference/tsbuild/outfile-concat/when-final-project-is-not-composite-but-uses-project-references.js;tests/baselines/reference/tsbuild/outFile/when-final-project-is-not-composite-but-uses-project-references.js
TypeScript/microsoft~TypeScript;tests/baselines/reference/tsbuild/outfile-concat/when-final-project-specifies-tsBuildInfoFile.js;tests/baselines/reference/tsbuild/outFile/when-final-project-specifies-tsBuildInfoFile.js
TypeScript/microsoft~vscode;src/vs/workbench/contrib/tasks/electron-browser/task.contribution.ts;src/vs/workbench/contrib/tasks/browser/abstractTaskService.ts
TypeScript/microsoft~vscode;src/vs/workbench/contrib/accessibility/browser/accessibilityContribution.ts;src/vs/workbench/contrib/accessibility/browser/accessibilityConfiguration.ts
TypeScript/microsoft~vscode;src/vs/base/browser/ui/tree/dataTree.ts;src/vs/base/browser/ui/tree/asyncDataTree.ts
TypeScript/microsoft~vscode;src/vs/workbench/contrib/notebook/browser/renderers/backLayerWebView.ts;src/vs/workbench/contrib/notebook/browser/view/renderers/backLayerWebView.ts
TypeScript/microsoft~vscode;src/vs/workbench/contrib/issue/browser/issue.ts;src/vs/workbench/contrib/issue/browser/baseIssueReporterService.ts
TypeScript/microsoft~vscode;src/vs/workbench/parts/debug/browser/breakpointsView.ts;src/vs/workbench/contrib/debug/browser/breakpointsView.ts
TypeScript/microsoft~vscode;src/vs/workbench/contrib/debug/electron-browser/callStackView.ts;src/vs/workbench/contrib/debug/browser/callStackView.ts
TypeScript/microsoft~vscode;src/vs/workbench/contrib/interactiveSession/browser/interactiveSessionInputPart.ts;src/vs/workbench/contrib/chat/browser/chatInputPart.ts
TypeScript/microsoft~vscode;src/vs/workbench/contrib/interactiveSession/common/interactiveSessionModel.ts;src/vs/workbench/contrib/chat/common/chatModel.ts
TypeScript/microsoft~vscode;src/vs/workbench/contrib/interactiveSession/browser/interactiveSessionWidget.ts;src/vs/workbench/contrib/chat/browser/chatWidget.ts
TypeScript/microsoft~vscode;src/vs/editor/browser/widget/codeEditorWidget.ts;src/vs/editor/browser/widget/codeEditor/codeEditorWidget.ts
TypeScript/microsoft~vscode;src/vs/workbench/services/configuration/test/electron-browser/configurationService.test.ts;src/vs/workbench/services/configuration/test/browser/configurationService.test.ts
TypeScript/microsoft~vscode;src/vs/workbench/services/configuration/node/configurationService.ts;src/vs/workbench/services/configuration/browser/configurationService.ts
TypeScript/microsoft~vscode;src/vs/editor/browser/controller/coreCommands.ts;src/vs/editor/browser/coreCommands.ts
TypeScript/microsoft~vscode;src/vs/editor/test/common/controller/cursor.test.ts;src/vs/editor/test/browser/controller/cursor.test.ts
TypeScript/microsoft~vscode;src/vs/workbench/browser/parts/views/treeView.ts;src/vs/workbench/browser/parts/views/customView.ts
TypeScript/microsoft~vscode;src/vs/workbench/parts/debug/browser/debugCommands.ts;src/vs/workbench/contrib/debug/browser/debugCommands.ts
TypeScript/microsoft~vscode;src/vs/workbench/parts/debug/common/debugModel.ts;src/vs/workbench/contrib/debug/common/debugModel.ts
TypeScript/microsoft~vscode;src/vs/workbench/parts/debug/common/debugProtocol.d.ts;src/vs/workbench/contrib/debug/common/debugProtocol.d.ts
TypeScript/microsoft~vscode;src/vs/workbench/contrib/debug/electron-browser/debugService.ts;src/vs/workbench/contrib/debug/browser/debugService.ts
TypeScript/microsoft~vscode;src/vs/workbench/contrib/debug/electron-browser/debugSession.ts;src/vs/workbench/contrib/debug/browser/debugSession.ts
TypeScript/microsoft~vscode;src/vs/workbench/contrib/notebook/browser/diff/cellComponents.ts;src/vs/workbench/contrib/notebook/browser/diff/diffComponents.ts
TypeScript/microsoft~vscode;src/vs/platform/files/test/node/diskFileService.test.ts;src/vs/platform/files/test/node/diskFileService.integrationTest.ts
TypeScript/microsoft~vscode;src/vs/workbench/contrib/sessionSync/browser/sessionSync.contribution.ts;src/vs/workbench/contrib/editSessions/browser/editSessions.contribution.ts
TypeScript/microsoft~vscode;src/vs/workbench/browser/actions/triggerEditorActions.ts;src/vs/workbench/browser/parts/editor/editorActions.ts
TypeScript/microsoft~vscode;src/vs/workbench/test/browser/parts/editor/editorGroups.test.ts;src/vs/workbench/test/browser/parts/editor/editorGroupModel.test.ts
TypeScript/microsoft~vscode;src/vs/workbench/browser/parts/editor/nextEditorGroupView.ts;src/vs/workbench/browser/parts/editor/editorGroupView.ts
TypeScript/microsoft~vscode;src/vs/workbench/services/group/test/browser/editorGroupsService.test.ts;src/vs/workbench/services/editor/test/browser/editorGroupsService.test.ts
TypeScript/microsoft~vscode;src/vs/editor/test/common/viewLayout/editorLayoutProvider.test.ts;src/vs/editor/test/browser/config/editorLayoutProvider.test.ts
TypeScript/microsoft~vscode;eslint.config.mjs;eslint.config.js
TypeScript/microsoft~vscode;src/vs/workbench/contrib/files/electron-browser/views/explorerViewer.ts;src/vs/workbench/contrib/files/browser/views/explorerViewer.ts
TypeScript/microsoft~vscode;src/vs/workbench/api/browser/extHost.api.impl.ts;src/vs/workbench/api/common/extHost.api.impl.ts
TypeScript/microsoft~vscode;src/vs/workbench/test/browser/api/extHostApiCommands.test.ts;src/vs/workbench/api/test/browser/extHostApiCommands.test.ts
TypeScript/microsoft~vscode;src/vs/workbench/test/browser/api/extHostLanguageFeatures.test.ts;src/vs/workbench/api/test/browser/extHostLanguageFeatures.test.ts
TypeScript/microsoft~vscode;src/vs/workbench/test/electron-browser/api/extHostSearch.test.ts;src/vs/workbench/api/test/node/extHostSearch.test.ts
TypeScript/microsoft~vscode;src/vs/workbench/api/common/pluginHostTypeConverters.ts;src/vs/workbench/api/common/extHostTypeConverters.ts
TypeScript/microsoft~vscode;src/vs/workbench/api/common/pluginHostTypes.ts;src/vs/workbench/api/common/extHostTypes.ts
TypeScript/microsoft~vscode;src/vs/workbench/contrib/extensions/electron-browser/extensionEditor.ts;src/vs/workbench/contrib/extensions/browser/extensionEditor.ts
TypeScript/microsoft~vscode;src/vs/workbench/services/extensionManagement/test/electron-browser/extensionEnablementService.test.ts;src/vs/workbench/services/extensionManagement/test/browser/extensionEnablementService.test.ts
TypeScript/microsoft~vscode;src/vs/platform/extensionManagement/node/extensionGalleryService.ts;src/vs/platform/extensionManagement/common/extensionGalleryService.ts
TypeScript/microsoft~vscode;src/vs/workbench/parts/extensions/node/extensionsService.ts;src/vs/platform/extensionManagement/node/extensionManagementService.ts
TypeScript/microsoft~vscode;src/vs/workbench/contrib/extensions/test/electron-browser/extensionsActions.test.ts;src/vs/workbench/contrib/extensions/test/electron-sandbox/extensionsActions.test.ts
TypeScript/microsoft~vscode;src/vs/workbench/contrib/extensions/electron-browser/extensionsActions.ts;src/vs/workbench/contrib/extensions/browser/extensionsActions.ts
TypeScript/microsoft~vscode;src/vs/workbench/contrib/extensions/electron-browser/extensionsViews.ts;src/vs/workbench/contrib/extensions/browser/extensionsViews.ts
TypeScript/microsoft~vscode;src/vs/workbench/contrib/extensions/test/electron-browser/extensionsWorkbenchService.test.ts;src/vs/workbench/contrib/extensions/test/electron-sandbox/extensionsWorkbenchService.test.ts
TypeScript/microsoft~vscode;src/vs/workbench/contrib/extensions/node/extensionsWorkbenchService.ts;src/vs/workbench/contrib/extensions/browser/extensionsWorkbenchService.ts
TypeScript/microsoft~vscode;src/vs/workbench/contrib/files/electron-browser/fileActions.ts;src/vs/workbench/contrib/files/browser/fileActions.ts
TypeScript/microsoft~vscode;src/vs/workbench/services/files/common/fileService.ts;src/vs/platform/files/common/fileService.ts
TypeScript/microsoft~vscode;src/vs/editor/contrib/find/test/findModel.test.ts;src/vs/editor/contrib/find/test/browser/findModel.test.ts
TypeScript/microsoft~vscode;src/vs/base/parts/quickopen/test/common/quickOpenScorer.test.ts;src/vs/base/test/common/fuzzyScorer.test.ts
TypeScript/microsoft~vscode;src/vs/workbench/contrib/welcome/gettingStarted/browser/gettingStarted.ts;src/vs/workbench/contrib/welcomeGettingStarted/browser/gettingStarted.ts
TypeScript/microsoft~vscode;src/vs/base/browser/ui/splitview/grid.ts;src/vs/base/browser/ui/grid/gridview.ts
TypeScript/microsoft~vscode;src/vs/workbench/services/history/browser/history.ts;src/vs/workbench/services/history/browser/historyService.ts
TypeScript/microsoft~vscode;src/vs/editor/contrib/indentation/test/indentation.test.ts;src/vs/editor/contrib/indentation/test/browser/indentation.test.ts
TypeScript/microsoft~vscode;src/vs/workbench/contrib/interactiveEditor/browser/interactiveEditorController.ts;src/vs/workbench/contrib/inlineChat/browser/inlineChatController.ts
TypeScript/microsoft~vscode;src/vs/base/common/service.ts;src/vs/base/parts/ipc/common/ipc.ts
TypeScript/microsoft~vscode;src/vs/workbench/parts/preferences/browser/keybindingsEditor.ts;src/vs/workbench/contrib/preferences/browser/keybindingsEditor.ts
TypeScript/microsoft~vscode;src/vs/editor/common/modes.ts;src/vs/editor/common/languages.ts
TypeScript/microsoft~vscode;src/vs/workbench/browser/layout.ts;src/vs/workbench/browser/legacyLayout.ts
TypeScript/microsoft~vscode;src/vs/editor/contrib/comment/test/lineCommentCommand.test.ts;src/vs/editor/contrib/comment/test/browser/lineCommentCommand.test.ts
TypeScript/microsoft~vscode;src/vs/editor/contrib/linesOperations/test/linesOperations.test.ts;src/vs/editor/contrib/linesOperations/test/browser/linesOperations.test.ts
TypeScript/microsoft~vscode;src/vs/editor/contrib/linesOperations/linesOperations.ts;src/vs/editor/contrib/linesOperations/browser/linesOperations.ts
TypeScript/microsoft~vscode;src/vs/workbench/services/keybinding/test/electron-browser/linux_en_uk.js;src/vs/workbench/services/keybinding/test/node/linux_en_uk.js
TypeScript/microsoft~vscode;src/vs/workbench/services/keybinding/test/electron-browser/linux_ru.js;src/vs/workbench/services/keybinding/test/node/linux_ru.js
TypeScript/microsoft~vscode;src/vs/base/browser/ui/list/listImpl.ts;src/vs/base/browser/ui/list/listView.ts
TypeScript/microsoft~vscode;src/vs/workbench/services/keybinding/test/electron-browser/macLinuxKeyboardMapper.test.ts;src/vs/workbench/services/keybinding/test/node/macLinuxKeyboardMapper.test.ts
TypeScript/microsoft~vscode;src/vs/workbench/services/keybinding/test/electron-browser/mac_de_ch.js;src/vs/workbench/services/keybinding/test/node/mac_de_ch.js
TypeScript/microsoft~vscode;src/vs/workbench/services/keybinding/test/electron-browser/mac_en_us.js;src/vs/workbench/services/keybinding/test/node/mac_en_us.js
TypeScript/microsoft~vscode;src/vs/workbench/services/keybinding/test/electron-browser/mac_zh_hant.js;src/vs/workbench/services/keybinding/test/node/mac_zh_hant.js
TypeScript/microsoft~vscode;src/vs/workbench/services/keybinding/test/electron-browser/mac_zh_hant2.js;src/vs/workbench/services/keybinding/test/node/mac_zh_hant2.js
TypeScript/microsoft~vscode;src/vs/workbench/api/electron-browser/mainThreadLanguageFeatures.ts;src/vs/workbench/api/browser/mainThreadLanguageFeatures.ts
TypeScript/microsoft~vscode;src/vs/languages/markdown/common/marked.js;src/vs/base/common/marked/marked.js
